Week,Instance_name,Machines,Jobs,Workers,DSL,SLB,LB,1st_solution,Iterations,2nd_step,Total_sol,Energy_cons,Gap,Time,J_geq_49.5
18,18-Machines2-Work1-DSTL3000-SLB50,2,41,1,3000,50,37611.19044,37618.35,1,41322.24,42427.279,9102.57375,12.8049352,0.359477043,0
18,18-Machines2-Work1-DSTL4500-SLB50,2,41,1,4500,50,37611.19044,37618.35,1,41322.24,42427.279,9102.57375,12.8049352,0.358598709,0
18,18-Machines2-Work1-DSTL6000-SLB50,2,41,1,6000,50,37611.19044,37618.35,1,41322.24,42427.279,9102.57375,12.8049352,0.358837128,0
18,18-Machines2-Work3-DSTL3000-SLB50,2,41,3,3000,50,37611.19044,37618.35,1,41322.24,41322.24,9102.57375,9.866876104,0.422080278,0
18,18-Machines2-Work3-DSTL4500-SLB50,2,41,3,4500,50,37611.19044,37618.35,1,41322.24,41322.24,9102.57375,9.866876104,0.393655062,0
18,18-Machines2-Work3-DSTL6000-SLB50,2,41,3,6000,50,37611.19044,37618.35,1,41322.24,41322.24,9102.57375,9.866876104,0.411340237,0
18,18-Machines2-Work5-DSTL3000-SLB50,2,41,5,3000,50,37611.19044,37618.35,1,41322.24,41322.24,9102.57375,9.866876104,0.429190159,0
18,18-Machines2-Work5-DSTL4500-SLB50,2,41,5,4500,50,37611.19044,37618.35,1,41322.24,41322.24,9102.57375,9.866876104,0.463176012,0
18,18-Machines2-Work5-DSTL6000-SLB50,2,41,5,6000,50,37611.19044,37618.35,1,41322.24,41322.24,9102.57375,9.866876104,0.428295135,0
18,18-Machines2-Work1-DSTL3000-SLB70,2,41,1,3000,70,37602.51907,37693.27,1,41413.27,41413.27,9107.08125,10.13429691,0.238078117,0
18,18-Machines2-Work1-DSTL4500-SLB70,2,41,1,4500,70,37602.51907,37693.27,1,41413.27,41413.27,9107.08125,10.13429691,0.241951227,0
18,18-Machines2-Work1-DSTL6000-SLB70,2,41,1,6000,70,37602.51907,37693.27,1,41413.27,41413.27,9107.08125,10.13429691,0.268981457,0
18,18-Machines2-Work3-DSTL3000-SLB70,2,41,3,3000,70,37602.51907,37693.27,1,41413.27,41413.27,9107.08125,10.13429691,0.274559498,0
18,18-Machines2-Work3-DSTL4500-SLB70,2,41,3,4500,70,37602.51907,37693.27,1,41413.27,41413.27,9107.08125,10.13429691,0.275199652,0
18,18-Machines2-Work3-DSTL6000-SLB70,2,41,3,6000,70,37602.51907,37693.27,1,41413.27,41413.27,9107.08125,10.13429691,0.277706623,0
18,18-Machines2-Work5-DSTL3000-SLB70,2,41,5,3000,70,37602.51907,37693.27,1,41413.27,41413.27,9107.08125,10.13429691,0.340310812,0
18,18-Machines2-Work5-DSTL4500-SLB70,2,41,5,4500,70,37602.51907,37693.27,1,41413.27,41413.27,9107.08125,10.13429691,0.309396505,0
18,18-Machines2-Work5-DSTL6000-SLB70,2,41,5,6000,70,37602.51907,37693.27,1,41413.27,41413.27,9107.08125,10.13429691,0.310909748,0
18,18-Machines4-Work1-DSTL3000-SLB30,4,41,1,3000,30,17919.78992,17957.51126,2,20117.51,23090.099,8645.27625,28.85250945,0.589204073,0
18,18-Machines4-Work1-DSTL4500-SLB30,4,41,1,4500,30,17919.78992,17957.51126,2,20117.51,23090.099,8645.27625,28.85250945,0.555781126,0
18,18-Machines4-Work1-DSTL6000-SLB30,4,41,1,6000,30,17919.78992,17957.51126,2,20117.51,23090.099,8645.27625,28.85250945,0.585837364,0
18,18-Machines4-Work3-DSTL3000-SLB30,4,41,3,3000,30,17919.78992,17957.51126,2,20117.51,20117.51,8645.27625,12.26420672,0.633453608,0
18,18-Machines4-Work3-DSTL4500-SLB30,4,41,3,4500,30,17919.78992,17957.51126,2,20117.51,20117.51,8645.27625,12.26420672,0.631085396,0
18,18-Machines4-Work3-DSTL6000-SLB30,4,41,3,6000,30,17919.78992,17957.51126,2,20117.51,20117.51,8645.27625,12.26420672,0.661658525,0
18,18-Machines4-Work5-DSTL3000-SLB30,4,41,5,3000,30,17919.78992,17957.51126,2,20117.51,20117.51,8645.27625,12.26420672,0.706119061,0
18,18-Machines4-Work5-DSTL4500-SLB30,4,41,5,4500,30,17919.78992,17957.51126,2,20117.51,20117.51,8645.27625,12.26420672,0.705912828,0
18,18-Machines4-Work5-DSTL6000-SLB30,4,41,5,6000,30,17919.78992,17957.51126,2,20117.51,20117.51,8645.27625,12.26420672,0.710969448,0
18,18-Machines4-Work1-DSTL3000-SLB50,4,41,1,3000,50,17921.1301,17957.51126,2,20117.51,22100.769,8663.13375,23.32240698,0.49452734,0
18,18-Machines4-Work1-DSTL4500-SLB50,4,41,1,4500,50,17921.1301,17957.51126,2,20117.51,22100.769,8663.13375,23.32240698,0.489553928,0
18,18-Machines4-Work1-DSTL6000-SLB50,4,41,1,6000,50,17921.1301,17957.51126,2,20117.51,22100.769,8663.13375,23.32240698,0.519452095,0
18,18-Machines4-Work3-DSTL3000-SLB50,4,41,3,3000,50,17921.1301,17957.51126,2,20117.51,20117.51,8645.27625,12.25581136,0.572347879,0
18,18-Machines4-Work3-DSTL4500-SLB50,4,41,3,4500,50,17921.1301,17957.51126,2,20117.51,20117.51,8645.27625,12.25581136,0.564885139,0
18,18-Machines4-Work3-DSTL6000-SLB50,4,41,3,6000,50,17921.1301,17957.51126,2,20117.51,20117.51,8645.27625,12.25581136,0.591386318,0
18,18-Machines4-Work5-DSTL3000-SLB50,4,41,5,3000,50,17921.1301,17957.51126,2,20117.51,20117.51,8645.27625,12.25581136,0.640663385,0
18,18-Machines4-Work5-DSTL4500-SLB50,4,41,5,4500,50,17921.1301,17957.51126,2,20117.51,20117.51,8645.27625,12.25581136,0.637719393,0
18,18-Machines4-Work5-DSTL6000-SLB50,4,41,5,6000,50,17921.1301,17957.51126,2,20117.51,20117.51,8645.27625,12.25581136,0.663224459,0
18,18-Machines4-Work1-DSTL3000-SLB70,4,41,1,3000,70,17917.9051,17957.51126,2,20117.51,21949.179,8664.36125,22.49857824,0.507222891,0
18,18-Machines4-Work1-DSTL4500-SLB70,4,41,1,4500,70,17917.9051,17957.51126,2,20117.51,21949.179,8664.36125,22.49857824,0.534353495,0
18,18-Machines4-Work1-DSTL6000-SLB70,4,41,1,6000,70,17917.9051,17957.51126,2,20117.51,21949.179,8664.36125,22.49857824,0.508306026,0
18,18-Machines4-Work3-DSTL3000-SLB70,4,41,3,3000,70,17917.9051,17957.51126,2,20117.51,20117.51,8645.27625,12.276016,0.588491917,0
18,18-Machines4-Work3-DSTL4500-SLB70,4,41,3,4500,70,17917.9051,17957.51126,2,20117.51,20117.51,8645.27625,12.276016,0.590117455,0
18,18-Machines4-Work3-DSTL6000-SLB70,4,41,3,6000,70,17917.9051,17957.51126,2,20117.51,20117.51,8645.27625,12.276016,0.616701126,0
18,18-Machines4-Work5-DSTL3000-SLB70,4,41,5,3000,70,17917.9051,17957.51126,2,20117.51,20117.51,8645.27625,12.276016,0.661597967,0
18,18-Machines4-Work5-DSTL4500-SLB70,4,41,5,4500,70,17917.9051,17957.51126,2,20117.51,20117.51,8645.27625,12.276016,0.660865307,0
18,18-Machines4-Work5-DSTL6000-SLB70,4,41,5,6000,70,17917.9051,17957.51126,2,20117.51,20117.51,8645.27625,12.276016,0.689444304,0
18,18-Machines6-Work1-DSTL3000-SLB30,6,41,1,3000,30,12083.35604,12117.66,3,14593.91,18517.149,8813.22375,53.24508311,6.863241434,0
18,18-Machines6-Work1-DSTL4500-SLB30,6,41,1,4500,30,12083.35604,12117.66,3,14593.91,18517.149,8813.22375,53.24508311,6.965455055,0
18,18-Machines6-Work1-DSTL6000-SLB30,6,41,1,6000,30,12083.35604,12117.66,3,14593.91,18517.149,8813.22375,53.24508311,6.919790268,0
18,18-Machines6-Work3-DSTL3000-SLB30,6,41,3,3000,30,12083.35604,12117.66,3,14593.91,14653.919,8742.5575,21.27358456,7.075487137,0
18,18-Machines6-Work3-DSTL4500-SLB30,6,41,3,4500,30,12083.35604,12117.66,3,14593.91,14653.919,8742.5575,21.27358456,6.913401842,0
18,18-Machines6-Work3-DSTL6000-SLB30,6,41,3,6000,30,12083.35604,12117.66,3,14593.91,14653.919,8742.5575,21.27358456,6.98153615,0
18,18-Machines6-Work5-DSTL3000-SLB30,6,41,5,3000,30,12083.35604,12117.66,3,14593.91,14653.919,8742.5575,21.27358456,7.111429214,0
18,18-Machines6-Work5-DSTL4500-SLB30,6,41,5,4500,30,12083.35604,12117.66,3,14593.91,14653.919,8742.5575,21.27358456,6.990450144,0
18,18-Machines6-Work5-DSTL6000-SLB30,6,41,5,6000,30,12083.35604,12117.66,3,14593.91,14653.919,8742.5575,21.27358456,7.144109488,0
18,18-Machines6-Work1-DSTL3000-SLB50,6,41,1,3000,50,12086.62703,12109.61494,3,14034.71,18295.849,8755.26875,51.37266128,7.0806005,0
18,18-Machines6-Work1-DSTL4500-SLB50,6,41,1,4500,50,12086.62703,12109.61494,3,14034.71,18295.849,8755.26875,51.37266128,7.076814413,0
18,18-Machines6-Work1-DSTL6000-SLB50,6,41,1,6000,50,12086.62703,12109.61494,3,14034.71,18295.849,8755.26875,51.37266128,7.014855862,0
18,18-Machines6-Work3-DSTL3000-SLB50,6,41,3,3000,50,12086.62703,12109.61494,3,14034.71,14094.719,8825.45125,16.61416341,7.13848114,0
18,18-Machines6-Work3-DSTL4500-SLB50,6,41,3,4500,50,12086.62703,12109.61494,3,14034.71,14094.719,8825.45125,16.61416341,7.093182802,0
18,18-Machines6-Work3-DSTL6000-SLB50,6,41,3,6000,50,12086.62703,12109.61494,3,14034.71,14094.719,8825.45125,16.61416341,7.098850965,0
18,18-Machines6-Work5-DSTL3000-SLB50,6,41,5,3000,50,12086.62703,12109.61494,3,14034.71,14034.71,8825.45125,16.11767254,7.299773932,0
18,18-Machines6-Work5-DSTL4500-SLB50,6,41,5,4500,50,12086.62703,12109.61494,3,14034.71,14034.71,8825.45125,16.11767254,7.249531269,0
18,18-Machines6-Work5-DSTL6000-SLB50,6,41,5,6000,50,12086.62703,12109.61494,3,14034.71,14034.71,8825.45125,16.11767254,7.320473194,0
18,18-Machines6-Work1-DSTL3000-SLB70,6,41,1,3000,70,12086.30837,12100.995,3,13758.95,17460.959,8838.7275,44.46891864,1.047696829,0
18,18-Machines6-Work1-DSTL4500-SLB70,6,41,1,4500,70,12086.30837,12100.995,3,13758.95,17460.959,8838.7275,44.46891864,1.020905495,0
18,18-Machines6-Work1-DSTL6000-SLB70,6,41,1,6000,70,12086.30837,12100.995,3,13758.95,17460.959,8838.7275,44.46891864,1.038698912,0
18,18-Machines6-Work3-DSTL3000-SLB70,6,41,3,3000,70,12086.30837,12100.995,3,13758.95,14318.039,8838.7275,18.46494865,1.162519693,0
18,18-Machines6-Work3-DSTL4500-SLB70,6,41,3,4500,70,12086.30837,12100.995,3,13758.95,14318.039,8838.7275,18.46494865,1.137106419,0
18,18-Machines6-Work3-DSTL6000-SLB70,6,41,3,6000,70,12086.30837,12100.995,3,13758.95,14318.039,8838.7275,18.46494865,1.155110836,0
18,18-Machines6-Work5-DSTL3000-SLB70,6,41,5,3000,70,12086.30837,12100.995,3,13758.95,13818.959,8838.7275,14.33564809,1.27703166,0
18,18-Machines6-Work5-DSTL4500-SLB70,6,41,5,4500,70,12086.30837,12100.995,3,13758.95,13818.959,8838.7275,14.33564809,1.251235008,0
18,18-Machines6-Work5-DSTL6000-SLB70,6,41,5,6000,70,12086.30837,12100.995,3,13758.95,13818.959,8838.7275,14.33564809,1.279489994,0
18,18-Machines8-Work1-DSTL3000-SLB30,8,41,1,3000,30,8957.627392,8969.227325,7,11444.14,15179.669,8623.07125,69.46082188,75.79368186,0
18,18-Machines8-Work1-DSTL4500-SLB30,8,41,1,4500,30,8957.627392,8969.227325,7,11444.14,15179.669,8623.07125,69.46082188,75.85248113,0
18,18-Machines8-Work1-DSTL6000-SLB30,8,41,1,6000,30,8957.627392,8969.227325,7,11444.14,15179.669,8623.07125,69.46082188,76.17778492,0
18,18-Machines8-Work3-DSTL3000-SLB30,8,41,3,3000,30,8957.627392,8969.227325,7,11444.14,11794.239,8621.72625,31.66699711,76.17981863,0
18,18-Machines8-Work3-DSTL4500-SLB30,8,41,3,4500,30,8957.627392,8969.227325,7,11444.14,11794.239,8621.72625,31.66699711,76.15292692,0
18,18-Machines8-Work3-DSTL6000-SLB30,8,41,3,6000,30,8957.627392,8969.227325,7,11444.14,11794.239,8621.72625,31.66699711,76.04438043,0
18,18-Machines8-Work5-DSTL3000-SLB30,8,41,5,3000,30,8957.627392,8969.227325,7,11444.14,11504.149,8833.65,28.42852796,76.09924245,0
18,18-Machines8-Work5-DSTL4500-SLB30,8,41,5,4500,30,8957.627392,8969.227325,7,11444.14,11504.149,8833.65,28.42852796,76.09852314,0
18,18-Machines8-Work5-DSTL6000-SLB30,8,41,5,6000,30,8957.627392,8969.227325,7,11444.14,11504.149,8833.65,28.42852796,76.14993691,0
18,18-Machines8-Work1-DSTL3000-SLB50,8,41,1,3000,50,8955.054912,8983.81133,6,10912.83,14095.019,8827.55,57.39734863,2.915153742,0
18,18-Machines8-Work1-DSTL4500-SLB50,8,41,1,4500,50,8955.054912,8983.81133,6,10912.83,14095.019,8827.55,57.39734863,2.953185081,0
18,18-Machines8-Work1-DSTL6000-SLB50,8,41,1,6000,50,8955.054912,8983.81133,6,10912.83,14095.019,8827.55,57.39734863,2.945715904,0
18,18-Machines8-Work3-DSTL3000-SLB50,8,41,3,3000,50,8955.054912,8983.81133,6,10912.83,10982.479,8745.42375,22.63999616,3.142953396,0
18,18-Machines8-Work3-DSTL4500-SLB50,8,41,3,4500,50,8955.054912,8983.81133,6,10912.83,10982.479,8745.42375,22.63999616,3.1839118,0
18,18-Machines8-Work3-DSTL6000-SLB50,8,41,3,6000,50,8955.054912,8983.81133,6,10912.83,10982.479,8745.42375,22.63999616,3.154649734,0
18,18-Machines8-Work5-DSTL3000-SLB50,8,41,5,3000,50,8955.054912,8983.81133,6,10912.83,10912.83,8745.42375,21.86223431,3.409614086,0
18,18-Machines8-Work5-DSTL4500-SLB50,8,41,5,4500,50,8955.054912,8983.81133,6,10912.83,10912.83,8745.42375,21.86223431,3.422048807,0
18,18-Machines8-Work5-DSTL6000-SLB50,8,41,5,6000,50,8955.054912,8983.81133,6,10912.83,10912.83,8745.42375,21.86223431,3.402619123,0
18,18-Machines8-Work1-DSTL3000-SLB70,8,41,1,3000,70,8956.43253,8986.328364,5,10816.3,14307.309,8624.535,59.7433906,2.358406782,0
18,18-Machines8-Work1-DSTL4500-SLB70,8,41,1,4500,70,8956.43253,8986.328364,5,10816.3,14307.309,8624.535,59.7433906,2.362395287,0
18,18-Machines8-Work1-DSTL6000-SLB70,8,41,1,6000,70,8956.43253,8986.328364,5,10816.3,14307.309,8624.535,59.7433906,2.384236097,0
18,18-Machines8-Work3-DSTL3000-SLB70,8,41,3,3000,70,8956.43253,8986.328364,5,10816.3,10876.309,8746.38,21.43572749,2.548036337,0
18,18-Machines8-Work3-DSTL4500-SLB70,8,41,3,4500,70,8956.43253,8986.328364,5,10816.3,10876.309,8746.38,21.43572749,2.550923347,0
18,18-Machines8-Work3-DSTL6000-SLB70,8,41,3,6000,70,8956.43253,8986.328364,5,10816.3,10876.309,8746.38,21.43572749,2.567493439,0
18,18-Machines8-Work5-DSTL3000-SLB70,8,41,5,3000,70,8956.43253,8986.328364,5,10816.3,10876.309,8746.38,21.43572749,2.788866997,0
18,18-Machines8-Work5-DSTL4500-SLB70,8,41,5,4500,70,8956.43253,8986.328364,5,10816.3,10876.309,8746.38,21.43572749,2.736649752,0
18,18-Machines8-Work5-DSTL6000-SLB70,8,41,5,6000,70,8956.43253,8986.328364,5,10816.3,10876.309,8746.38,21.43572749,2.740919828,0
19,19-Machines2-Work1-DSTL3000-SLB30,2,47,1,3000,30,39704.64178,39740.15245,1,44769.13,47534.349,9581.16,19.71987875,0.340009689,0
19,19-Machines2-Work1-DSTL4500-SLB30,2,47,1,4500,30,39704.64178,39740.15245,1,44769.13,47534.349,9581.16,19.71987875,0.307617426,0
19,19-Machines2-Work1-DSTL6000-SLB30,2,47,1,6000,30,39704.64178,39740.15245,1,44769.13,47534.349,9581.16,19.71987875,0.308700323,0
19,19-Machines2-Work3-DSTL3000-SLB30,2,47,3,3000,30,39704.64178,39740.15245,1,44769.13,44769.13,9581.16,12.7554059,0.378929377,0
19,19-Machines2-Work3-DSTL4500-SLB30,2,47,3,4500,30,39704.64178,39740.15245,1,44769.13,44769.13,9581.16,12.7554059,0.352286816,0
19,19-Machines2-Work3-DSTL6000-SLB30,2,47,3,6000,30,39704.64178,39740.15245,1,44769.13,44769.13,9581.16,12.7554059,0.349003792,0
19,19-Machines2-Work5-DSTL3000-SLB30,2,47,5,3000,30,39704.64178,39740.15245,1,44769.13,44769.13,9581.16,12.7554059,0.424071789,0
19,19-Machines2-Work5-DSTL4500-SLB30,2,47,5,4500,30,39704.64178,39740.15245,1,44769.13,44769.13,9581.16,12.7554059,0.392584324,0
19,19-Machines2-Work5-DSTL6000-SLB30,2,47,5,6000,30,39704.64178,39740.15245,1,44769.13,44769.13,9581.16,12.7554059,0.392097712,0
19,19-Machines2-Work1-DSTL3000-SLB50,2,47,1,3000,50,39704.64178,39740.15245,1,44769.13,47534.349,9581.16,19.71987875,0.310398817,0
19,19-Machines2-Work1-DSTL4500-SLB50,2,47,1,4500,50,39704.64178,39740.15245,1,44769.13,47534.349,9581.16,19.71987875,0.309528589,0
19,19-Machines2-Work1-DSTL6000-SLB50,2,47,1,6000,50,39704.64178,39740.15245,1,44769.13,47534.349,9581.16,19.71987875,0.339635849,0
19,19-Machines2-Work3-DSTL3000-SLB50,2,47,3,3000,50,39704.64178,39740.15245,1,44769.13,44769.13,9581.16,12.7554059,0.350697279,0
19,19-Machines2-Work3-DSTL4500-SLB50,2,47,3,4500,50,39704.64178,39740.15245,1,44769.13,44769.13,9581.16,12.7554059,0.34869504,0
19,19-Machines2-Work3-DSTL6000-SLB50,2,47,3,6000,50,39704.64178,39740.15245,1,44769.13,44769.13,9581.16,12.7554059,0.380694628,0
19,19-Machines2-Work5-DSTL3000-SLB50,2,47,5,3000,50,39704.64178,39740.15245,1,44769.13,44769.13,9581.16,12.7554059,0.395360947,0
19,19-Machines2-Work5-DSTL4500-SLB50,2,47,5,4500,50,39704.64178,39740.15245,1,44769.13,44769.13,9581.16,12.7554059,0.396899939,0
19,19-Machines2-Work5-DSTL6000-SLB50,2,47,5,6000,50,39704.64178,39740.15245,1,44769.13,44769.13,9581.16,12.7554059,0.422735929,0
19,19-Machines2-Work1-DSTL3000-SLB70,2,47,1,3000,70,39704.64178,39740.15245,1,44769.13,47534.349,9581.16,19.71987875,0.310153484,0
19,19-Machines2-Work1-DSTL4500-SLB70,2,47,1,4500,70,39704.64178,39740.15245,1,44769.13,47534.349,9581.16,19.71987875,0.338834047,0
19,19-Machines2-Work1-DSTL6000-SLB70,2,47,1,6000,70,39704.64178,39740.15245,1,44769.13,47534.349,9581.16,19.71987875,0.307617188,0
19,19-Machines2-Work3-DSTL3000-SLB70,2,47,3,3000,70,39704.64178,39740.15245,1,44769.13,44769.13,9581.16,12.7554059,0.351228714,0
19,19-Machines2-Work3-DSTL4500-SLB70,2,47,3,4500,70,39704.64178,39740.15245,1,44769.13,44769.13,9581.16,12.7554059,0.382129669,0
19,19-Machines2-Work3-DSTL6000-SLB70,2,47,3,6000,70,39704.64178,39740.15245,1,44769.13,44769.13,9581.16,12.7554059,0.350340605,0
19,19-Machines2-Work5-DSTL3000-SLB70,2,47,5,3000,70,39704.64178,39740.15245,1,44769.13,44769.13,9581.16,12.7554059,0.393410921,0
19,19-Machines2-Work5-DSTL4500-SLB70,2,47,5,4500,70,39704.64178,39740.15245,1,44769.13,44769.13,9581.16,12.7554059,0.423678875,0
19,19-Machines2-Work5-DSTL6000-SLB70,2,47,5,6000,70,39704.64178,39740.15245,1,44769.13,44769.13,9581.16,12.7554059,0.393544674,0
19,19-Machines4-Work1-DSTL3000-SLB30,4,47,1,3000,30,19316.67465,19372.28478,2,22457.11,26920.199,9308.585,39.36249119,0.688255548,0
19,19-Machines4-Work1-DSTL4500-SLB30,4,47,1,4500,30,19316.67465,19372.28478,2,22457.11,26920.199,9308.585,39.36249119,0.651978254,0
19,19-Machines4-Work1-DSTL6000-SLB30,4,47,1,6000,30,19316.67465,19372.28478,2,22457.11,26920.199,9308.585,39.36249119,0.682189941,0
19,19-Machines4-Work3-DSTL3000-SLB30,4,47,3,3000,30,19316.67465,19372.28478,2,22457.11,22457.11,9324.8075,16.25763964,0.815458059,0
19,19-Machines4-Work3-DSTL4500-SLB30,4,47,3,4500,30,19316.67465,19372.28478,2,22457.11,22457.11,9324.8075,16.25763964,0.766176462,0
19,19-Machines4-Work3-DSTL6000-SLB30,4,47,3,6000,30,19316.67465,19372.28478,2,22457.11,22457.11,9324.8075,16.25763964,0.736974001,0
19,19-Machines4-Work5-DSTL3000-SLB30,4,47,5,3000,30,19316.67465,19372.28478,2,22457.11,22457.11,9324.8075,16.25763964,0.850418091,0
19,19-Machines4-Work5-DSTL4500-SLB30,4,47,5,4500,30,19316.67465,19372.28478,2,22457.11,22457.11,9324.8075,16.25763964,0.821177006,0
19,19-Machines4-Work5-DSTL6000-SLB30,4,47,5,6000,30,19316.67465,19372.28478,2,22457.11,22457.11,9324.8075,16.25763964,0.850421429,0
19,19-Machines4-Work1-DSTL3000-SLB50,4,47,1,3000,50,19313.79977,19376.96644,3,23050.7,25474.749,9327.84625,31.89920837,0.991209984,0
19,19-Machines4-Work1-DSTL4500-SLB50,4,47,1,4500,50,19313.79977,19376.96644,3,23050.7,25474.749,9327.84625,31.89920837,0.991497993,0
19,19-Machines4-Work1-DSTL6000-SLB50,4,47,1,6000,50,19313.79977,19376.96644,3,23050.7,25474.749,9327.84625,31.89920837,0.9563241,0
19,19-Machines4-Work3-DSTL3000-SLB50,4,47,3,3000,50,19313.79977,19376.96644,3,23050.7,23050.7,9327.84625,19.34834304,1.113473892,0
19,19-Machines4-Work3-DSTL4500-SLB50,4,47,3,4500,50,19313.79977,19376.96644,3,23050.7,23050.7,9327.84625,19.34834304,1.11922884,0
19,19-Machines4-Work3-DSTL6000-SLB50,4,47,3,6000,50,19313.79977,19376.96644,3,23050.7,23050.7,9327.84625,19.34834304,1.116154432,0
19,19-Machines4-Work5-DSTL3000-SLB50,4,47,5,3000,50,19313.79977,19376.96644,3,23050.7,23050.7,9327.84625,19.34834304,1.212958097,0
19,19-Machines4-Work5-DSTL4500-SLB50,4,47,5,4500,50,19313.79977,19376.96644,3,23050.7,23050.7,9327.84625,19.34834304,1.28739357,0
19,19-Machines4-Work5-DSTL6000-SLB50,4,47,5,6000,50,19313.79977,19376.96644,3,23050.7,23050.7,9327.84625,19.34834304,1.250831366,0
19,19-Machines4-Work1-DSTL3000-SLB70,4,47,1,3000,70,19311.53821,19357.27105,2,23396.96,23905.089,9312.42125,23.78656089,0.630533457,0
19,19-Machines4-Work1-DSTL4500-SLB70,4,47,1,4500,70,19311.53821,19357.27105,2,23396.96,23905.089,9312.42125,23.78656089,0.594759941,0
19,19-Machines4-Work1-DSTL6000-SLB70,4,47,1,6000,70,19311.53821,19357.27105,2,23396.96,23905.089,9312.42125,23.78656089,0.625910997,0
19,19-Machines4-Work3-DSTL3000-SLB70,4,47,3,3000,70,19311.53821,19357.27105,2,23396.96,23396.96,9308.03625,21.15534118,0.677681684,0
19,19-Machines4-Work3-DSTL4500-SLB70,4,47,3,4500,70,19311.53821,19357.27105,2,23396.96,23396.96,9308.03625,21.15534118,0.709847927,0
19,19-Machines4-Work3-DSTL6000-SLB70,4,47,3,6000,70,19311.53821,19357.27105,2,23396.96,23396.96,9308.03625,21.15534118,0.689500093,0
19,19-Machines4-Work5-DSTL3000-SLB70,4,47,5,3000,70,19311.53821,19357.27105,2,23396.96,23396.96,9308.03625,21.15534118,0.803215504,0
19,19-Machines4-Work5-DSTL4500-SLB70,4,47,5,4500,70,19311.53821,19357.27105,2,23396.96,23396.96,9308.03625,21.15534118,0.770597219,0
19,19-Machines4-Work5-DSTL6000-SLB70,4,47,5,6000,70,19311.53821,19357.27105,2,23396.96,23396.96,9308.03625,21.15534118,0.80077672,0
19,19-Machines6-Work1-DSTL3000-SLB30,6,47,1,3000,30,12878.86176,12910.20726,4,14706.98,17268.979,9352.67,34.08777361,1.440338373,0
19,19-Machines6-Work1-DSTL4500-SLB30,6,47,1,4500,30,12878.86176,12910.20726,4,14706.98,17268.979,9352.67,34.08777361,1.439930439,0
19,19-Machines6-Work1-DSTL6000-SLB30,6,47,1,6000,30,12878.86176,12910.20726,4,14706.98,17268.979,9352.67,34.08777361,1.441477537,0
19,19-Machines6-Work3-DSTL3000-SLB30,6,47,3,3000,30,12878.86176,12910.20726,4,14706.98,14964.649,9300.2075,16.19543155,1.618812799,0
19,19-Machines6-Work3-DSTL4500-SLB30,6,47,3,4500,30,12878.86176,12910.20726,4,14706.98,14964.649,9300.2075,16.19543155,1.620980263,0
19,19-Machines6-Work3-DSTL6000-SLB30,6,47,3,6000,30,12878.86176,12910.20726,4,14706.98,14964.649,9300.2075,16.19543155,1.624710321,0
19,19-Machines6-Work5-DSTL3000-SLB30,6,47,5,3000,30,12878.86176,12910.20726,4,14706.98,14706.98,9300.2075,14.19471902,1.803316832,0
19,19-Machines6-Work5-DSTL4500-SLB30,6,47,5,4500,30,12878.86176,12910.20726,4,14706.98,14706.98,9300.2075,14.19471902,1.804370165,0
19,19-Machines6-Work5-DSTL6000-SLB30,6,47,5,6000,30,12878.86176,12910.20726,4,14706.98,14706.98,9300.2075,14.19471902,1.803607464,0
19,19-Machines6-Work1-DSTL3000-SLB50,6,47,1,3000,50,12878.81513,12924.99646,4,14905,19019.319,9315.48375,47.6791056,1.361946106,0
19,19-Machines6-Work1-DSTL4500-SLB50,6,47,1,4500,50,12878.81513,12924.99646,4,14905,19019.319,9315.48375,47.6791056,1.398160696,0
19,19-Machines6-Work1-DSTL6000-SLB50,6,47,1,6000,50,12878.81513,12924.99646,4,14905,19019.319,9315.48375,47.6791056,1.382479429,0
19,19-Machines6-Work3-DSTL3000-SLB50,6,47,3,3000,50,12878.81513,12924.99646,4,14905,15098.73,9315.48375,17.23694955,1.547161579,0
19,19-Machines6-Work3-DSTL4500-SLB50,6,47,3,4500,50,12878.81513,12924.99646,4,14905,15098.73,9315.48375,17.23694955,1.55567956,0
19,19-Machines6-Work3-DSTL6000-SLB50,6,47,3,6000,50,12878.81513,12924.99646,4,14905,15098.73,9315.48375,17.23694955,1.549207211,0
19,19-Machines6-Work5-DSTL3000-SLB50,6,47,5,3000,50,12878.81513,12924.99646,4,14905,14905,9292.48625,15.73269626,1.718096018,0
19,19-Machines6-Work5-DSTL4500-SLB50,6,47,5,4500,50,12878.81513,12924.99646,4,14905,14905,9292.48625,15.73269626,1.720772028,0
19,19-Machines6-Work5-DSTL6000-SLB50,6,47,5,6000,50,12878.81513,12924.99646,4,14905,14905,9292.48625,15.73269626,1.718938589,0
19,19-Machines6-Work1-DSTL3000-SLB70,6,47,1,3000,70,12878.38638,12902.71008,4,14905,17322.989,9360.9925,34.51210799,1.445299387,0
19,19-Machines6-Work1-DSTL4500-SLB70,6,47,1,4500,70,12878.38638,12902.71008,4,14905,17322.989,9360.9925,34.51210799,1.456138372,0
19,19-Machines6-Work1-DSTL6000-SLB70,6,47,1,6000,70,12878.38638,12902.71008,4,14905,17322.989,9360.9925,34.51210799,1.455401182,0
19,19-Machines6-Work3-DSTL3000-SLB70,6,47,3,3000,70,12878.38638,12902.71008,4,14905,15122.71,9299.97875,17.42705607,1.626813173,0
